Date,port_ret,turnover,mkt_ret,cost,slippage,strat_ret,equity,mkt_equity,cum_strat,cum_mkt,drawdown
2012-04-26,0.0,0.0,0.0017571982912594208,0.0,0.0,0.0,98030.05855894538,125986.93553403247,0.9803005855894539,1.2598693553403246,-0.019941188958780637
2012-04-27,0.0,0.0,-0.0038271067975339523,0.0,0.0,0.0,98030.05855894538,125504.77007664969,0.9803005855894539,1.2550477007664969,-0.019941188958780637
2012-04-30,0.0,0.0,0.006403036711468468,0.0,0.0,0.0,98030.05855894538,126308.38172691487,0.9803005855894539,1.2630838172691488,-0.019941188958780637
2012-05-01,0.0,0.0,-0.0030220873220442313,0.0,0.0,0.0,98030.05855894538,125926.66676783004,0.9803005855894539,1.2592666676783004,-0.019941188958780637
2012-05-02,0.0,0.0,-0.007657937777589496,0.0,0.0,0.0,98030.05855894538,124962.32818918276,0.9803005855894539,1.2496232818918276,-0.019941188958780637
2012-05-03,0.0,0.0,-0.015996767197430928,0.0,0.0,0.0,98030.05855894538,122963.33491669144,0.9803005855894539,1.2296333491669145,-0.019941188958780637
2012-05-04,0.0,0.0,0.0005718461950008358,0.0,0.0,0.0,98030.05855894538,123033.65103188816,0.9803005855894539,1.2303365103188817,-0.019941188958780637
2012-05-07,0.0,0.0,-0.0040006979076909754,0.0,0.0,0.0,98030.05855894538,122541.43056162931,0.9803005855894539,1.2254143056162932,-0.019941188958780637
2012-05-08,0.0,0.0,-0.005902133234785167,0.0,0.0,0.0,98030.05855894538,121818.1747116734,0.9803005855894539,1.218181747116734,-0.019941188958780637
2012-05-09,0.0,0.0,0.0018966221101708314,0.0,0.0,0.0,98030.05855894538,122049.21775525222,0.9803005855894539,1.2204921775525222,-0.019941188958780637
2012-05-10,0.0,0.0,-0.0029629679864325853,0.0,0.0,0.0,98030.05855894538,121687.58983027426,0.9803005855894539,1.2168758983027426,-0.019941188958780637
2012-05-11,0.0,0.0,-0.011144118217953802,0.0,0.0,0.0,98030.05855894538,120331.48894354781,0.9803005855894539,1.2033148894354782,-0.019941188958780637
2012-05-14,0.0,0.0,-0.005593105967315104,0.0,0.0,0.0,98030.05855894538,119658.46217468174,0.9803005855894539,1.1965846217468175,-0.019941188958780637
2012-05-15,-0.0018534782179652322,0.1,-0.0037777414981602364,5e-05,2e-05,-0.0019234782179652322,97841.4998766014,119206.42343651841,0.978414998766014,1.1920642343651842,-0.021826310734143237
2012-05-16,-0.00033085054207345756,0.0,-0.014830998011227003,0.0,0.0,-0.00033085054207345756,97809.12896332995,117438.47320760592,0.9780912896332995,1.1743847320760592,-0.022149940029478874
2012-05-17,-0.002263997360402015,0.0,-0.008639142114386988,0.0,0.0,-0.002263997360402015,97587.68935353373,116423.9055478688,0.9758768935353372,1.164239055478688,-0.024363789984121233
2012-05-18,0.003259044711252934,0.0,0.01708365575040105,0.0,0.0,0.003259044711252934,97905.73199640475,118412.85147136578,0.9790573199640475,1.1841285147136578,-0.021184147953762247
2012-05-21,0.0012454722675617092,0.0,0.0017814649589886766,0.0,0.0,0.0012454722675617092,98027.6708704416,118623.79981695594,0.980276708704416,1.1862379981695594,-0.019965059954988946
2012-05-22,0.0006862556021185241,0.0,0.0005081310005006223,0.0,0.0,0.0006862556021185241,98094.94290873907,118684.07624704011,0.9809494290873907,1.1868407624704012,-0.019292505487111082
2012-05-23,0.0,0.1,0.0019466417652875823,5e-05,2e-05,-7.000000000000001e-05,98088.07626273546,118915.11162673718,0.9808807626273546,1.1891511162673718,-0.01936115501172705
2012-05-24,0.0,0.0,-0.0032099785625480104,0.0,0.0,0.0,98088.07626273546,118533.39666765234,0.9808807626273546,1.1853339666765235,-0.01936115501172705
2012-05-25,0.0,0.0,0.01211864665403195,0.0,0.0,0.0,98088.07626273546,119969.86101856983,0.9808807626273546,1.1996986101856983,-0.01936115501172705
2012-05-29,0.0,0.0,-0.014652934736065326,0.0,0.0,0.0,98088.07626273546,118211.95047476991,0.9808807626273546,1.1821195047476991,-0.01936115501172705
2012-05-30,0.0,0.0,-0.0020394108017263157,0.0,0.0,0.0,98088.07626273546,117970.86774607853,0.9808807626273546,1.1797086774607852,-0.01936115501172705
2012-05-31,0.0,0.0,-0.025204351353359966,0.0,0.0,0.0,98088.07626273546,114997.4885459456,0.9808807626273546,1.149974885459456,-0.01936115501172705
2012-06-01,0.0,0.0,-0.0005241543171622398,0.0,0.0,0.0,98088.07626273546,114937.21211586143,0.9808807626273546,1.1493721211586143,-0.01936115501172705
2012-06-04,0.0,0.0,0.007691005915881455,0.0,0.0,0.0,98088.07626273546,115821.19489419945,0.9808807626273546,1.1582119489419944,-0.01936115501172705
2012-06-05,0.0,0.0,0.022376358485454828,0.0,0.0,0.0,98088.07626273546,118412.85147136578,0.9808807626273546,1.1841285147136578,-0.01936115501172705
2012-06-06,0.0,0.0,0.0005938216529961515,0.0,0.0,0.0,98088.07626273546,118483.1675865625,0.9808807626273546,1.184831675865625,-0.01936115501172705
2012-06-07,0.0,0.0,0.008139099098819491,0.0,0.0,0.0,98088.07626273546,119447.51382909158,0.9808807626273546,1.1944751382909158,-0.01936115501172705
2012-06-08,0.0,0.0,-0.01278281242661572,0.0,0.0,0.0,98088.07626273546,117920.63866498871,0.9808807626273546,1.1792063866498872,-0.01936115501172705
2012-06-11,0.0,0.0,0.011500114840618414,0.0,0.0,0.0,98088.07626273546,119276.73955171516,0.9808807626273546,1.1927673955171516,-0.01936115501172705
2012-06-12,0.0,0.0,-0.006484728456453426,0.0,0.0,0.0,98088.07626273546,118503.26228455117,0.9808807626273546,1.1850326228455117,-0.01936115501172705
2012-06-13,0.0,0.0,0.010765420275705928,0.0,0.0,0.0,98088.07626273546,119778.99970708656,0.9808807626273546,1.1977899970708656,-0.01936115501172705
2012-06-14,0.0,0.0,0.010147593979790814,0.0,0.0,0.0,98088.07626273546,120994.46836341955,0.9808807626273546,1.2099446836341956,-0.01936115501172705
2012-06-15,0.0,0.0,0.0019925736757568924,0.0,0.0,0.0,98088.07626273546,121235.5587559927,0.9808807626273546,1.212355587559927,-0.01936115501172705
2012-06-18,0.0,0.0,0.009611368044159407,0.0,0.0,0.0,98088.07626273546,122400.79833123586,0.9808807626273546,1.2240079833123585,-0.01936115501172705
2012-06-19,0.0,0.0,-0.001641337306086732,0.0,0.0,0.0,98088.07626273546,122199.89733463999,0.9808807626273546,1.2219989733463998,-0.01936115501172705
2012-06-20,0.0,0.0,-0.02227701644455915,0.0,0.0,0.0,98088.07626273546,119477.64821219278,0.9808807626273546,1.1947764821219278,-0.01936115501172705
2012-06-21,0.0,0.0,0.007482759133848882,0.0,0.0,0.0,98088.07626273546,120371.67067564334,0.9808807626273546,1.2037167067564334,-0.01936115501172705
2012-06-22,0.0,0.0,-0.016022683298063112,0.0,0.0,0.0,98088.07626273546,118442.99351834875,0.9808807626273546,1.1844299351834875,-0.01936115501172705
2012-06-25,0.0,0.0,0.0050886138197441255,0.0,0.0,0.0,98088.07626273546,119045.70417201807,0.9808807626273546,1.1904570417201807,-0.01936115501172705
2012-06-26,0.0,0.0,0.00894437211616328,0.0,0.0,0.0,98088.07626273546,120110.4932489633,0.9808807626273546,1.201104932489633,-0.01936115501172705
2012-06-27,0.0,0.0,-0.002676254040653525,0.0,0.0,0.0,98088.07626273546,119789.04705608086,0.9808807626273546,1.1978904705608087,-0.01936115501172705
2012-06-28,0.0,0.0,0.024989545970093063,0.0,0.0,0.0,98088.07626273546,122782.52095420244,0.9808807626273546,1.2278252095420243,-0.01936115501172705
2012-06-29,0.00025648430050511094,0.1,0.0028634415815160796,5e-05,2e-05,0.00018648430050511095,98106.3681490252,123134.10153018608,0.981063681490252,1.2313410153018607,-0.01917828126267126
2012-07-02,0.0003033410737030451,0.0,0.006526312697122227,0.0,0.0,0.0003033410737030451,98136.12784007663,123937.71318045126,0.9813612784007664,1.2393771318045126,-0.018880757749398274
2012-07-03,-0.00011295368072075097,0.0,-0.004538803461338503,0.0,0.0,-0.00011295368072075097,98125.04300322541,123375.18425887746,0.9812504300322541,1.2337518425887746,-0.01899157877903648
2012-07-05,0.0,0.1,-0.00944468356617112,5e-05,2e-05,-7.000000000000001e-05,98118.17425021519,122209.94468363431,0.981181742502152,1.222099446836343,-0.019060249368521867
2012-07-06,0.0,0.0,-0.0013151706172371824,0.0,0.0,0.0,98118.17425021519,122049.21775525222,0.981181742502152,1.2204921775525222,-0.019060249368521867
2012-07-09,0.0,0.0,-0.008642000425990282,0.0,0.0,0.0,98118.17425021519,120994.46836341954,0.981181742502152,1.2099446836341954,-0.019060249368521867
2012-07-10,0.0,0.0,0.0001660794766937812,0.0,0.0,0.0,98118.17425021519,121014.56306140819,0.981181742502152,1.2101456306140819,-0.019060249368521867
2012-07-11,0.0,0.0,-0.0049804803522985885,0.0,0.0,0.0,98118.17425021519,120411.85240773884,0.981181742502152,1.2041185240773884,-0.019060249368521867
2012-07-12,0.0,0.0,0.01685156083075179,0.0,0.0,0.0,98118.17425021519,122440.98006333136,0.981181742502152,1.2244098006333135,-0.019060249368521867
2012-07-13,0.0,0.0,-0.002379201878574877,0.0,0.0,0.0,98118.17425021519,122149.66825355012,0.981181742502152,1.2214966825355011,-0.019060249368521867
2012-07-16,0.0,0.0,0.006990119118315485,0.0,0.0,0.0,98118.17425021519,123003.50898490516,0.981181742502152,1.2300350898490515,-0.019060249368521867
2012-07-17,0.0,0.0,0.007268267961040742,0.0,0.0,0.0,98118.17425021519,123897.53144835573,0.981181742502152,1.2389753144835574,-0.019060249368521867
2012-07-18,0.0,0.0,0.002756639998218624,0.0,0.0,0.0,98118.17425021519,124239.07233922683,0.981181742502152,1.2423907233922682,-0.019060249368521867
2012-07-19,0.0,0.0,-0.00921733010054604,0.0,0.0,0.0,98118.17425021519,123093.91979809054,0.981181742502152,1.2309391979809055,-0.019060249368521867
2012-07-20,0.0,0.0,-0.01011912726052877,0.0,0.0,0.0,98118.17425021519,121848.31675865635,0.981181742502152,1.2184831675865635,-0.019060249368521867
2012-07-23,0.0,0.0,-0.008491396395529427,0.0,0.0,0.0,98118.17425021519,120813.65440093057,0.981181742502152,1.2081365440093057,-0.019060249368521867
2012-07-24,0.0,0.0,0.00016632803707739008,0.0,0.0,0.0,98118.17425021519,120833.74909891922,0.981181742502152,1.2083374909891922,-0.019060249368521867
2012-07-25,0.0,0.0,0.016626485865641305,0.0,0.0,0.0,98118.17425021519,122842.78972040485,0.981181742502152,1.2284278972040485,-0.019060249368521867
2012-07-26,0.0016921110680441,0.1,0.01831709744868526,5e-05,2e-05,0.0016221110680441,98277.33282664274,125092.91307058185,0.9827733282664274,1.2509291307058186,-0.017469056141938166
2012-07-27,0.0008432429485909499,0.1,0.0,5e-05,2e-05,0.0007732429485909499,98353.32508125727,125092.91307058185,0.9835332508125727,1.2509291307058186,-0.016709321017827544
2012-07-30,-0.002675085412592404,0.0,-0.0069862292276207105,0.0,0.0,-0.002675085412592404,98090.22153605243,124218.98530511995,0.9809022153605242,1.2421898530511994,-0.01933970756951089
2012-07-31,0.006129365910320628,0.1,-0.0008895407334139627,5e-05,2e-05,0.0060593659103206285,98684.58608056376,124108.4874578277,0.9868458608056376,1.241084874578277,-0.013397528023952771
2012-08-01,0.0003497395515801971,0.0,-0.006960749405981681,0.0,0.0,0.0003497395515801971,98719.09998344745,123244.59937747834,0.9871909998344744,1.2324459937747834,-0.013052474117816038
2012-08-02,0.0,0.1,0.01988747871430685,5e-05,2e-05,-7.000000000000001e-05,98712.1896464486,125695.6237242512,0.987121896464486,1.256956237242512,-0.01312156044462782
2012-08-03,0.0,0.0,0.0019180492162722551,0.0,0.0,0.0,98712.1896464486,125936.71411682437,0.987121896464486,1.2593671411682437,-0.01312156044462782
2012-08-06,0.0,0.0,0.005104884546761168,0.0,0.0,0.0,98712.1896464486,126579.60650258922,0.987121896464486,1.2657960650258921,-0.01312156044462782
2012-08-07,0.0,0.0,0.0011903938047452822,0.0,0.0,0.0,98712.1896464486,126730.28608197698,0.987121896464486,1.2673028608197698,-0.01312156044462782
2012-08-08,0.0,0.0,0.0009511343825645557,0.0,0.0,0.0,98712.1896464486,126850.8236143818,0.987121896464486,1.268508236143818,-0.01312156044462782
2012-08-09,0.0,0.0,0.001425406294866871,0.0,0.0,0.0,98712.1896464486,127031.6375768708,0.987121896464486,1.270316375768708,-0.01312156044462782
2012-08-10,0.0,0.0,-0.00047443902441968167,0.0,0.0,0.0,98712.1896464486,126971.3688106684,0.987121896464486,1.269713688106684,-0.01312156044462782
2012-08-13,0.0,0.0,0.00015820128817245482,0.0,0.0,0.0,98712.1896464486,126991.45584477526,0.987121896464486,1.2699145584477527,-0.01312156044462782
2012-08-14,0.0,0.0,0.0010283569426947636,0.0,0.0,0.0,98712.1896464486,127122.04839005617,0.987121896464486,1.2712204839005616,-0.01312156044462782
2012-08-15,0.0,0.0,0.007585926995829606,0.0,0.0,0.0,98712.1896464486,128086.38696870345,0.987121896464486,1.2808638696870345,-0.01312156044462782
2012-08-16,0.0,0.0,0.0012547724102764946,0.0,0.0,0.0,98712.1896464486,128247.10623320377,0.987121896464486,1.2824710623320377,-0.01312156044462782
2012-08-17,0.0,0.0,7.834367019587951e-05,0.0,0.0,0.0,98712.1896464486,128257.15358219807,0.987121896464486,1.2825715358219807,-0.01312156044462782
2012-08-20,0.0,0.0,-0.002976168957626202,0.0,0.0,0.0,98712.1896464486,127875.43862311324,0.987121896464486,1.2787543862311324,-0.01312156044462782
2012-08-21,0.0,0.0,0.00039273700836406356,0.0,0.0,0.0,98712.1896464486,127925.66004032131,0.987121896464486,1.279256600403213,-0.01312156044462782
2012-08-22,0.0,0.0,-0.008087937115336397,0.0,0.0,0.0,98712.1896464486,126891.00534647728,0.987121896464486,1.2689100534647728,-0.01312156044462782
2012-08-23,0.0,0.0,0.005858121164956431,0.0,0.0,0.0,98712.1896464486,127634.34823054007,0.987121896464486,1.2763434823054007,-0.01312156044462782
2012-08-24,0.0,0.0,0.00023609932215706841,0.0,0.0,0.0,98712.1896464486,127664.48261364127,0.987121896464486,1.2766448261364127,-0.01312156044462782
2012-08-27,0.0,0.0,-0.0009441743696999572,0.0,0.0,0.0,98712.1896464486,127543.94508123648,0.987121896464486,1.2754394508123648,-0.01312156044462782
2012-08-28,0.0,0.0,0.0007088000080759382,0.0,0.0,0.0,98712.1896464486,127634.3482305401,0.987121896464486,1.276343482305401,-0.01312156044462782
2012-08-29,0.0,0.0,-0.007083219847138333,0.0,0.0,0.0,98712.1896464486,126730.28608197696,0.987121896464486,1.2673028608197696,-0.01312156044462782
2012-08-30,0.0,0.0,0.004597290621626282,0.0,0.0,0.0,98712.1896464486,127312.90203765767,0.987121896464486,1.2731290203765766,-0.01312156044462782
2012-08-31,0.0,0.0,-0.0009467817516967125,0.0,0.0,0.0,98712.1896464486,127192.36450525286,0.987121896464486,1.2719236450525286,-0.01312156044462782
2012-09-04,0.0,0.0,-0.0007898128364107748,0.0,0.0,0.0,98712.1896464486,127091.90634307316,0.987121896464486,1.2709190634307317,-0.01312156044462782
2012-09-05,0.0,0.0,0.020312992119930318,0.0,0.0,0.0,98712.1896464486,129673.52323512694,0.987121896464486,1.2967352323512693,-0.01312156044462782
2012-09-06,0.0,0.0,0.003950807809228296,0.0,0.0,0.0,98712.1896464486,130185.83840337441,0.987121896464486,1.301858384033744,-0.01312156044462782
2012-09-07,0.0,0.0,-0.005709918659826285,0.0,0.0,0.0,98712.1896464486,129442.48785542985,0.987121896464486,1.2944248785542984,-0.01312156044462782
2012-09-10,0.0,0.0,0.0027937343523700697,0.0,0.0,0.0,98712.1896464486,129804.1157804078,0.987121896464486,1.298041157804078,-0.01312156044462782
2012-09-11,0.0,0.0,0.0033276015455752095,0.0,0.0,0.0,98712.1896464486,130236.05215670071,0.987121896464486,1.302360521567007,-0.01312156044462782
2012-09-12,0.0,0.0,0.015271971303824516,0.0,0.0,0.0,98712.1896464486,132225.01340796123,0.987121896464486,1.3222501340796122,-0.01312156044462782
2012-09-13,0.0,0.0,0.004482232895272498,0.0,0.0,0.0,98712.1896464486,132817.67671263625,0.987121896464486,1.3281767671263625,-0.01312156044462782
2012-09-14,0.0,0.0,-0.0034033954325188853,0.0,0.0,0.0,98712.1896464486,132365.64563835468,0.987121896464486,1.3236564563835467,-0.01312156044462782
2012-09-17,0.0,0.0,-0.0008347924928658879,0.0,0.0,0.0,98712.1896464486,132255.14779106245,0.987121896464486,1.3225514779106244,-0.01312156044462782
2012-09-18,0.0,0.0,0.0006076395931144951,0.0,0.0,0.0,98712.1896464486,132335.5112552535,0.987121896464486,1.3233551125525351,-0.01312156044462782
2012-09-19,0.0,0.0,7.586538954917899e-05,0.0,0.0,0.0,98712.1896464486,132345.55094036608,0.987121896464486,1.3234555094036609,-0.01312156044462782
2012-09-20,0.0,0.0,-0.00045538943904177565,0.0,0.0,0.0,98712.1896464486,132285.2821741637,0.987121896464486,1.322852821741637,-0.01312156044462782
2012-09-21,0.0,0.0,-0.001594705064726698,0.0,0.0,0.0,98712.1896464486,132074.32616469174,0.987121896464486,1.3207432616469175,-0.01312156044462782
2012-09-24,0.0,0.0,-0.010647961225869862,0.0,0.0,0.0,98712.1896464486,130668.0038607572,0.987121896464486,1.306680038607572,-0.01312156044462782
2012-09-25,0.0,0.0,-0.005458231118333878,0.0,0.0,0.0,98712.1896464486,129954.78769591384,0.987121896464486,1.2995478769591384,-0.01312156044462782
2012-09-26,0.0,0.0,0.009353070723788104,0.0,0.0,0.0,98712.1896464486,131170.26401612858,0.987121896464486,1.311702640161286,-0.01312156044462782
2012-09-27,0.0,0.0,-0.004671470376763964,0.0,0.0,0.0,98712.1896464486,130557.50601346494,0.987121896464486,1.3055750601346494,-0.01312156044462782
2012-09-28,0.0,0.0,0.0026159601038495683,0.0,0.0,0.0,98712.1896464486,130899.03924045428,0.987121896464486,1.3089903924045427,-0.01312156044462782
2012-10-01,0.0,0.0,0.0011511714993777122,0.0,0.0,0.0,98712.1896464486,131049.72648372382,0.987121896464486,1.3104972648372382,-0.01312156044462782
2012-10-02,0.0,0.0,0.003909201905488935,0.0,0.0,0.0,98712.1896464486,131562.02632420778,0.987121896464486,1.3156202632420777,-0.01312156044462782
2012-10-03,0.0,0.0,0.00717723473043419,0.0,0.0,0.0,98712.1896464486,132506.2778687482,0.987121896464486,1.325062778687482,-0.01312156044462782
2012-10-04,0.0,0.0,7.576761851613156e-05,0.0,0.0,0.0,98712.1896464486,132516.31755386075,0.987121896464486,1.3251631755386075,-0.01312156044462782
2012-10-05,0.0,0.0,-0.0034111351916931154,0.0,0.0,0.0,98712.1896464486,132064.2864795792,0.987121896464486,1.320642864795792,-0.01312156044462782
2012-10-08,0.0,0.0,-0.009812189343151312,0.0,0.0,0.0,98712.1896464486,130768.44669517338,0.987121896464486,1.3076844669517338,-0.01312156044462782
2012-10-09,0.0,0.0,-0.006375684582597407,0.0,0.0,0.0,98712.1896464486,129934.70832568874,0.987121896464486,1.2993470832568874,-0.01312156044462782
2012-10-10,0.0,0.0,0.0005411060079401064,0.0,0.0,0.0,98712.1896464486,130005.01677700371,0.987121896464486,1.3000501677700371,-0.01312156044462782
2012-10-11,0.0,0.0,-0.0033998025624437656,0.0,0.0,0.0,98712.1896464486,129563.02538783471,0.987121896464486,1.295630253878347,-0.01312156044462782
2012-10-12,0.0,0.0,0.00845101281428362,0.0,0.0,0.0,98712.1896464486,130657.96417564467,0.987121896464486,1.3065796417564466,-0.01312156044462782
2012-10-15,0.0,0.0,0.010071480624494589,0.0,0.0,0.0,98712.1896464486,131973.88333027557,0.987121896464486,1.3197388333027558,-0.01312156044462782
2012-10-16,0.0,0.0,0.004566835305431338,0.0,0.0,0.0,98712.1896464486,132576.58632006316,0.987121896464486,1.3257658632006315,-0.01312156044462782
2012-10-17,0.0,0.0,-0.0025761202371343828,0.0,0.0,0.0,98712.1896464486,132235.05309307383,0.987121896464486,1.3223505309307384,-0.01312156044462782
2012-10-18,0.0,0.0,-0.01671222241296355,0.0,0.0,0.0,98712.1896464486,130025.11147499234,0.987121896464486,1.3002511147499234,-0.01312156044462782
2012-10-19,0.0,0.0,0.00015454474724685419,0.0,0.0,0.0,98712.1896464486,130045.206172981,0.987121896464486,1.3004520617298099,-0.01312156044462782
2012-10-22,0.0,0.0,-0.013826729894106604,0.0,0.0,0.0,98712.1896464486,128247.10623320377,0.987121896464486,1.2824710623320377,-0.01312156044462782
2012-10-23,0.0,0.0,-0.0028197745399445306,0.0,0.0,0.0,98712.1896464486,127885.4783082258,0.987121896464486,1.278854783082258,-0.01312156044462782
2012-10-24,0.0,0.0,0.002906313358554069,0.0,0.0,0.0,98712.1896464486,128257.1535821981,0.987121896464486,1.282571535821981,-0.01312156044462782
2012-10-25,0.0,0.0,-0.000548243222563527,0.0,0.0,0.0,98712.1896464486,128186.83746700137,0.987121896464486,1.2818683746700137,-0.01312156044462782
2012-10-26,0.0,0.0,0.0,0.0,0.0,0.0,98712.1896464486,128186.83746700137,0.987121896464486,1.2818683746700137,-0.01312156044462782
2012-10-31,0.0,0.0,0.010343954698818658,0.0,0.0,0.0,98712.1896464486,129512.79630674486,0.987121896464486,1.2951279630674486,-0.01312156044462782
2012-11-01,0.0,0.0,-0.008841943884388748,0.0,0.0,0.0,98712.1896464486,128367.65142949036,0.987121896464486,1.2836765142949036,-0.01312156044462782
2012-11-02,0.0,0.0,0.0020346046980805887,0.0,0.0,0.0,98712.1896464486,128628.82885617038,0.987121896464486,1.2862882885617037,-0.01312156044462782
2012-11-05,0.0,0.0,0.00773127849106614,0.0,0.0,0.0,98712.1896464486,129623.29415403711,0.987121896464486,1.296232941540371,-0.01312156044462782
2012-11-06,0.0,0.0,-0.02247360545078403,0.0,0.0,0.0,98712.1896464486,126710.19138398836,0.987121896464486,1.2671019138398836,-0.01312156044462782
2012-11-07,0.0,0.0,-0.012129370435231102,0.0,0.0,0.0,98712.1896464486,125173.27653477293,0.987121896464486,1.2517327653477293,-0.01312156044462782
2012-11-08,0.0,0.0,0.0007222240385988954,0.0,0.0,0.0,98712.1896464486,125263.67968407652,0.987121896464486,1.2526367968407652,-0.01312156044462782
2012-11-09,0.0,0.0,0.000801973584306781,0.0,0.0,0.0,98712.1896464486,125364.13784625621,0.987121896464486,1.2536413784625622,-0.01312156044462782
2012-11-12,0.0,0.0,-0.00320514035334607,0.0,0.0,0.0,98712.1896464486,124962.32818918274,0.987121896464486,1.2496232818918274,-0.01312156044462782
2012-11-13,0.0,0.0,-0.013665631485406893,0.0,0.0,0.0,98712.1896464486,123254.63906259088,0.987121896464486,1.2325463906259089,-0.01312156044462782
2012-11-14,0.0,0.0,-0.0016299670188789639,0.0,0.0,0.0,98712.1896464486,123053.73806599504,0.987121896464486,1.2305373806599504,-0.01312156044462782
2012-11-15,0.0,0.0,0.004897946727519198,0.0,0.0,0.0,98712.1896464486,123656.44871966439,0.987121896464486,1.236564487196644,-0.01312156044462782
2012-11-16,0.0,0.0,0.02038994449506948,0.0,0.0,0.0,98712.1896464486,126177.79684551575,0.987121896464486,1.2617779684551576,-0.01312156044462782
2012-11-19,0.0,0.0,0.0004776495366787259,0.0,0.0,0.0,98712.1896464486,126238.06561171815,0.987121896464486,1.2623806561171815,-0.01312156044462782
2012-11-20,0.0,0.0,0.0018302169195896223,0.0,0.0,0.0,98712.1896464486,126469.108655297,0.987121896464486,1.26469108655297,-0.01312156044462782
2012-11-21,0.0,0.0,0.013582200665193556,0.0,0.0,0.0,98712.1896464486,128186.83746700139,0.987121896464486,1.281868374670014,-0.01312156044462782
2012-11-23,0.0,0.0,-0.0021158551145640248,0.0,0.0,0.0,98712.1896464486,127915.61269132706,0.987121896464486,1.2791561269132705,-0.01312156044462782
2012-11-26,0.0,0.0,-0.00533997718970336,0.0,0.0,0.0,98712.1896464486,127232.54623734843,0.987121896464486,1.2723254623734843,-0.01312156044462782
2012-11-27,0.0,0.0,0.00821090522709289,0.0,0.0,0.0,98712.1896464486,128277.240616305,0.987121896464486,1.28277240616305,-0.01312156044462782
2012-11-28,0.0,0.0,0.004698560045845568,0.0,0.0,0.0,98712.1896464486,128879.9589338561,0.987121896464486,1.288799589338561,-0.01312156044462782
2012-11-29,0.0,0.0,0.0003117169538700004,0.0,0.0,0.0,98712.1896464486,128920.13300206987,0.987121896464486,1.2892013300206986,-0.01312156044462782
2012-11-30,0.0,0.0,-0.005064624552217456,0.0,0.0,0.0,98712.1896464486,128267.20093119243,0.987121896464486,1.2826720093119244,-0.01312156044462782
2012-12-03,0.0,0.0,-0.0013313947457855857,0.0,0.0,0.0,98712.1896464486,128096.42665381602,0.987121896464486,1.2809642665381602,-0.01312156044462782
2012-12-04,0.0,0.0,0.0017252291914571227,0.0,0.0,0.0,98712.1896464486,128317.42234840053,0.987121896464486,1.2831742234840053,-0.01312156044462782
2012-12-05,0.0,0.0,0.0034444560777349142,0.0,0.0,0.0,98712.1896464486,128759.40607368777,0.987121896464486,1.2875940607368777,-0.01312156044462782
2012-12-06,0.0,0.0,0.0029646193206898097,0.0,0.0,0.0,98712.1896464486,129141.12869665437,0.987121896464486,1.2914112869665437,-0.01312156044462782
2012-12-07,0.0,0.0,0.000311205240211887,0.0,0.0,0.0,98712.1896464486,129181.31809263164,0.987121896464486,1.2918131809263165,-0.01312156044462782
2012-12-10,0.0,0.0,0.006920679217791381,0.0,0.0,0.0,98712.1896464486,130075.34055608223,0.987121896464486,1.3007534055608223,-0.01312156044462782
2012-12-11,0.0,0.0,0.0005405209858715398,0.0,0.0,0.0,98712.1896464486,130145.64900739718,0.987121896464486,1.3014564900739718,-0.01312156044462782
2012-12-12,0.0,0.0,-0.006174768962896926,0.0,0.0,0.0,98712.1896464486,129342.02969325021,0.987121896464486,1.2934202969325022,-0.01312156044462782
2012-12-13,0.0,0.0,-0.0036502115622424336,0.0,0.0,0.0,98712.1896464486,128869.90392098001,0.987121896464486,1.2886990392098001,-0.01312156044462782
2012-12-14,0.0,0.0,0.011614354752056189,0.0,0.0,0.0,98712.1896464486,130366.64470198167,0.987121896464486,1.3036664470198167,-0.01312156044462782
2012-12-17,0.0,0.0,0.011095719332337994,0.0,0.0,0.0,98712.1896464486,131813.15640189347,0.987121896464486,1.3181315640189348,-0.01312156044462782
2012-12-18,0.0,0.0,-0.0072397267139509,0.0,0.0,0.0,98712.1896464486,130858.8651722405,0.987121896464486,1.308588651722405,-0.01312156044462782
2012-12-19,0.0,0.0,0.005526991610418808,0.0,0.0,0.0,98712.1896464486,131582.1210221964,0.987121896464486,1.315821210221964,-0.01312156044462782
2012-12-20,0.0,0.0,-0.008855665420747783,0.0,0.0,0.0,98712.1896464486,130416.87378307147,0.987121896464486,1.3041687378307147,-0.01312156044462782
2012-12-21,0.0,0.0,-0.003081022488114593,0.0,0.0,0.0,98712.1896464486,130015.05646211622,0.987121896464486,1.3001505646211622,-0.01312156044462782
2012-12-24,0.0,0.0,-0.004249307147427994,0.0,0.0,0.0,98712.1896464486,129462.5825534185,0.987121896464486,1.294625825534185,-0.01312156044462782
2012-12-26,0.0,0.0,-0.0013190422292417292,0.0,0.0,0.0,98712.1896464486,129291.81593992385,0.987121896464486,1.2929181593992385,-0.01312156044462782
2012-12-27,0.0,0.0,-0.010721815016919156,0.0,0.0,0.0,98712.1896464486,127905.57300621443,0.987121896464486,1.2790557300621443,-0.01312156044462782
2012-12-28,0.0,0.0,0.016885210598968303,0.0,0.0,0.0,98712.1896464486,130065.28554320609,0.987121896464486,1.3006528554320609,-0.01312156044462782
2012-12-31,0.0,0.0,0.025718272636198636,0.0,0.0,0.0,98712.1896464486,133410.3400173113,0.987121896464486,1.3341034001731131,-0.01312156044462782
