Date,port_ret,turnover,mkt_ret,vol_scale,cost,slippage,strat_ret,equity,mkt_equity,cum_strat,cum_mkt,drawdown
2010-10-12,0.004835042277750923,0.4,0.00774966545622191,1.0,0.0002,8e-05,0.004555042277750923,103440.7239465726,103194.37489471746,1.034407239465726,1.0319437489471746,0.0
2010-10-13,-0.0012138530013436012,0.4,-0.003893716663174951,1.0,0.0002,8e-05,-0.0014938530013436013,103286.19871064386,102792.56523764397,1.0328619871064386,1.0279256523764397,-0.0014938530013435692
2010-10-14,0.0125690791494523,0.4,0.002052175126697975,1.0,0.0002,8e-05,0.012289079149452299,104555.49098164502,103003.51358323415,1.0455549098164503,1.0300351358323414,0.0
2010-10-15,0.00074189114680574,0.4,0.007021661929730749,1.0,0.0002,8e-05,0.00046189114680574006,104603.78423727938,103726.76943319004,1.0460378423727938,1.0372676943319004,0.0
2010-10-18,-0.013177393382822911,0.4,-0.015204335292894222,1.0,0.0002,8e-05,-0.013457393382822912,103196.08996346638,102149.67285187908,1.0319608996346639,1.0214967285187908,-0.01345739338282281
2010-10-19,0.008054716082547486,0.4,0.009735449306729649,1.0,0.0002,8e-05,0.007774716082547485,103998.41026376135,103144.14581362756,1.0399841026376135,1.0314414581362756,-0.005787304713038049
2010-10-20,-0.0004182298104586812,0.4,0.00233733797288882,1.0,0.0002,8e-05,-0.0006982298104586811,103925.7954734749,103385.22854231893,1.039257954734749,1.0338522854231893,-0.006481493654823787
2010-10-21,0.00600331119152,0.4,0.0016517506021158646,1.0,0.0002,8e-05,0.00572331119152,104520.59514179586,103555.9951558136,1.0452059514179586,1.035559951558136,-0.000795278068476198
2010-10-22,0.0026641591538643207,0.4,0.0031041549673731517,1.0,0.0002,8e-05,0.0023841591538643204,104769.7888754705,103877.44901257778,1.047697888754705,1.0387744901257778,0.0
2010-10-25,0.003510697462389611,0.4,0.0001933724239266965,1.0,0.0002,8e-05,0.003230697462389611,105108.26836652558,103897.53604668466,1.0510826836652558,1.0389753604668466,0.0
2010-10-26,-8.510360851610125e-05,0.4,-0.0029971725580497655,1.0,0.0002,8e-05,-0.00036510360851610125,105069.8929584601,103586.13720279654,1.050698929584601,1.0358613720279655,-0.0003651036085158976
2010-10-27,-0.0027629966246064397,0.4,0.00019391623869080554,1.0,0.0002,8e-05,-0.00304299662460644,104750.16562883974,103606.22423690342,1.0475016562883974,1.0360622423690342,-0.0034069892240740566
2010-10-28,0.005049845626715133,0.4,0.000775662512392028,1.0,0.0002,8e-05,0.004769845626715133,105249.80774826216,103686.58770109447,1.0524980774826216,1.0368658770109447,0.0
2010-10-29,-0.0005912423220308273,0.4,0.00029062951891201116,1.0,0.0002,8e-05,-0.0008712423220308273,105158.10966136627,103716.72208419567,1.0515810966136627,1.0371672208419567,-0.0008712423220308052
2010-11-01,0.0030704195621454097,0.4,0.008135557751967282,1.0,0.0002,8e-05,0.0027904195621454094,105451.54490768358,104560.51546655638,1.0545154490768358,1.0456051546655638,0.0
2010-11-02,0.003872195856984928,0.4,0.00393893435041015,1.0,0.0002,8e-05,0.0035921958569849278,105830.34751041363,104972.37247262419,1.0583034751041362,1.0497237247262419,0.0
2010-11-03,0.005487117665833652,0.4,0.019043041758560086,1.0,0.0002,8e-05,0.005207117665833652,106381.41858251642,106971.3657451155,1.0638141858251642,1.069713657451155,0.0
2010-11-04,0.0016389191380196014,0.4,0.0041318663746161555,1.0,0.0002,8e-05,0.0013589191380196013,106525.98232815789,107413.35713428451,1.0652598232815789,1.074133571342845,0.0
2010-11-05,-0.0010653829239639534,0.4,-0.0021509712548131166,1.0,0.0002,8e-05,-0.0013453829239639535,106382.66409057511,107182.3140907057,1.063826640905751,1.0718231409070569,-0.001345382923963801
2010-11-08,-0.006795476120743638,0.4,-0.00712272285447757,1.0,0.0002,8e-05,-0.007075476120743638,105629.95609114114,106418.88417253603,1.0562995609114114,1.0641888417253602,-0.008411339819955769
2010-11-09,0.007710505240490717,0.4,0.003870077621922041,1.0,0.0002,8e-05,0.007430505240490717,106414.84003342918,106830.73351472207,1.0641484003342918,1.0683073351472208,-0.0010433350840767352
2010-11-10,-0.002766062599951791,0.4,-0.0035730818887640403,1.0,0.0002,8e-05,-0.0030460625999517914,106090.6937691235,106449.01855563725,1.060906937691235,1.0644901855563724,-0.004086219620049596
2010-11-11,-0.00735123910991522,0.4,-0.01198456410145643,1.0,0.0002,8e-05,-0.00763123910991522,105281.09031763453,105173.27346922008,1.0528109031763453,1.0517327346922007,-0.011686275810988536
2010-11-12,-0.0036845112486847183,0.4,-0.0014326065029258706,1.0,0.0002,8e-05,-0.003964511248684718,104863.70225079649,105022.60155371408,1.0486370225079649,1.0502260155371408,-0.015604456687765231
2010-11-15,-0.011449777787021288,0.4,-0.015399335852286145,1.0,0.0002,8e-05,-0.011729777787021289,103633.67432547029,103405.3232403076,1.0363367432547028,1.034053232403076,-0.02715119766535164
2010-11-16,0.003300762095953391,0.4,0.0005828400735456984,1.0,0.0002,8e-05,0.003020762095953391,103946.72700073705,103465.59200650999,1.0394672700073706,1.0346559200651,-0.024212452878165456
2010-11-17,0.013148118602328163,0.4,0.014660214914858916,1.0,0.0002,8e-05,0.012868118602328163,105284.32581210636,104982.41982161853,1.0528432581210636,1.0498241982161853,-0.011655902991127018
2010-11-18,-0.0018698215262061611,0.4,0.002679157722453196,1.0,0.0002,8e-05,-0.0021498215262061612,105057.98330210338,105263.68428240545,1.0505798330210339,1.0526368428240545,-0.013780666406175477
2010-11-19,0.003387834188301131,0.4,-0.0009542749618038915,1.0,0.0002,8e-05,0.0031078341883011306,105384.48609436362,105163.23378410752,1.0538448609436362,1.0516323378410752,-0.010715660244069202
2010-11-22,-0.011043337697910549,0.4,-0.014328015713243825,1.0,0.0002,8e-05,-0.01132333769791055,104191.18197019638,103656.45331799329,1.041911819701964,1.036564533179933,-0.02191766090237993
2010-11-23,0.009611551447077794,0.4,0.014633147311856609,1.0,0.0002,8e-05,0.009331551447077794,105163.44734508311,105173.27346922008,1.0516344734508312,1.0517327346922007,-0.012790635235612397
2010-11-24,-2.9995682251460107e-05,0.4,-0.011461289238006378,1.0,0.0002,8e-05,-0.0003099956822514601,105130.84713047546,103967.8521618814,1.0513084713047547,1.039678521618814,-0.013096665876167517
2010-11-26,0.0008735966254977525,0.4,0.0028985802102203806,1.0,0.0002,8e-05,0.0005935966254977525,105193.25244656783,104269.21132065693,1.0519325244656783,1.0426921132065694,-0.012510843387339186
2010-11-29,-0.003980192663506221,0.4,-0.005587686069387532,1.0,0.0002,8e-05,-0.004260192663506221,104745.1089242446,103686.5877010945,1.047451089242446,1.036865877010945,-0.016717737447632344
2010-11-30,0.015479209231630443,0.4,0.021313669077935637,1.0,0.0002,8e-05,0.015199209231630442,106337.15175077412,105896.52931917597,1.0633715175077412,1.0589652931917597,-0.0017726246053480289
2010-12-01,0.008408172357225753,0.4,0.012805904928565814,1.0,0.0002,8e-05,0.008128172357225752,107201.47844818089,107252.63020590242,1.0720147844818089,1.072526302059024,0.0
2010-12-02,0.0003261888396167922,0.4,0.002809806698418571,1.0,0.0002,8e-05,4.618883961679219e-05,107206.4299600756,107553.98936467797,1.072064299600756,1.0755398936467797,0.0
2010-12-03,-0.0008720683572992494,0.4,-0.0011207877736441052,1.0,0.0002,8e-05,-0.0011520683572992494,107082.92082441959,107433.4441683914,1.070829208244196,1.074334441683914,-0.0011520683572991807
2010-12-06,0.0012972026058538757,0.4,0.0005610583422206439,1.0,0.0002,8e-05,0.0010172026058538756,107191.84585052464,107493.72059847557,1.0719184585052464,1.0749372059847557,-0.0001360376383804477
2010-12-07,0.0014123268360127562,0.4,0.0037379825987637894,1.0,0.0002,8e-05,0.001132326836012756,107313.22205418294,107895.53025554905,1.0731322205418294,1.0789553025554905,0.0
2010-12-08,0.012970117694428941,0.4,0.003817112175180659,1.0,0.0002,8e-05,0.01269011769442894,108675.03947221892,108307.37959773508,1.0867503947221893,1.0830737959773509,0.0
2010-12-09,0.004887120704124826,0.4,0.0056575831207392735,1.0,0.0002,8e-05,0.004607120704124826,109175.71849659295,108920.13760039874,1.0917571849659296,1.0892013760039874,0.0
2010-12-10,-0.0045998330198742336,0.4,0.0006455749758111917,1.0,0.0002,8e-05,-0.004879833019874233,108642.95922050478,108990.45371559546,1.0864295922050478,1.0899045371559546,-0.004879833019874177
2010-12-13,0.008733137389221924,0.4,0.0009216449227751333,1.0,0.0002,8e-05,0.008453137389221923,109561.33308116734,109090.9042138934,1.0956133308116733,1.090909042138934,0.0
2010-12-14,0.0016428509812294158,0.4,-0.004511950926834429,1.0,0.0002,8e-05,0.0013628509812294157,109710.6488514618,108598.69140751632,1.097106488514618,1.0859869140751632,0.0
2010-12-15,0.008461687286718289,0.4,0.005827372582196233,1.0,0.0002,8e-05,0.008181687286718288,110608.2670723874,109231.53644428687,1.106082670723874,1.0923153644428687,0.0
2010-12-16,-0.0008998061713265671,0.4,-0.004322247838297266,1.0,0.0002,8e-05,-0.0011798061713265671,110477.77075629566,108759.41067201666,1.1047777075629566,1.0875941067201667,-0.0011798061713265545
2010-12-17,0.002787903811270387,0.4,0.0024938051245264603,1.0,0.0002,8e-05,0.0025079038112703865,110754.83837863602,109030.63544769102,1.1075483837863602,1.0903063544769103,0.0
2010-12-20,0.010962717904533749,0.4,0.006449207134123558,1.0,0.0002,8e-05,0.010682717904533748,111938.00107359722,109733.7965996583,1.1193800107359722,1.097337965996583,0.0
2010-12-21,-0.0007691272321669886,0.4,0.0032039406899071476,1.0,0.0002,8e-05,-0.0010491272321669887,111820.56386835658,110085.37717564193,1.1182056386835657,1.1008537717564193,-0.0010491272321669013
2010-12-22,0.0005715345270165818,0.4,-0.0013686823751860588,1.0,0.0002,8e-05,0.00029153452701658183,111853.16342355467,109934.70526013592,1.1185316342355467,1.0993470526013591,-0.0007578985619617338
2010-12-23,-0.0016918508753071327,0.4,0.00045682950701730896,1.0,0.0002,8e-05,-0.001971850875307133,111632.60566535206,109984.92667734399,1.1163260566535207,1.0998492667734399,-0.002728254974325994
2010-12-27,0.0006620686468907346,0.4,0.0011873676623344043,1.0,0.0002,8e-05,0.0003820686468907346,111675.25698394752,110115.51922262488,1.1167525698394751,1.1011551922262488,-0.0023472287081216263
2010-12-28,0.004692169139066138,0.4,0.0005473230896777537,1.0,0.0002,8e-05,0.0044121691390661385,112167.98710640936,110175.78798882727,1.1216798710640936,1.1017578798882728,0.0
2010-12-29,0.008847648938988418,0.4,-0.001276434985949093,1.0,0.0002,8e-05,0.008567648938988417,113129.00304213005,110035.15575843383,1.1312900304213005,1.1003515575843383,0.0
2010-12-30,-6.711372340294523e-05,0.4,0.00027386141177787593,1.0,0.0002,8e-05,-0.0003471137234029452,113089.73441265924,110065.29014153504,1.1308973441265924,1.1006529014153503,-0.00034711372340289013
2010-12-31,0.005855810164523279,0.4,0.010130515774784632,1.0,0.0002,8e-05,0.005575810164523279,113720.3013033006,111180.30829957011,1.137203013033006,1.111803082995701,0.0
2011-01-03,-0.001645179103773753,0.4,-0.0006324511621902396,1.0,0.0002,8e-05,-0.001925179103773753,113501.36935555664,111109.99218437339,1.1350136935555664,1.1110999218437339,-0.0019251791037736242
2011-01-04,0.0070340152302108775,0.4,0.00533402345750833,1.0,0.0002,8e-05,0.006754015230210878,114267.95933283385,111702.65548904841,1.1426795933283385,1.117026554890484,0.0
2011-01-05,-0.0007172402204063456,0.4,-0.0019783596883639065,1.0,0.0002,8e-05,-0.0009972402204063457,114154.00672788339,111481.66745834566,1.1415400672788338,1.1148166745834567,-0.0009972402204063832
2011-01-06,0.001710450772654337,0.4,-0.0019823500995540533,1.0,0.0002,8e-05,0.001430450772654337,114317.29841500889,111260.67176376116,1.1431729841500888,1.1126067176376115,0.0
2011-01-07,0.0007087739466873688,0.4,-0.0013542932736170243,1.0,0.0002,8e-05,0.0004287739466873688,114366.31469422492,111109.99218437339,1.1436631469422491,1.1110999218437339,0.0
2011-01-10,0.008195345824510192,0.4,0.003706681407218637,1.0,0.0002,8e-05,0.007915345824510192,115271.56362570448,111521.84152655942,1.1527156362570448,1.1152184152655942,0.0
2011-01-11,4.204691343878686e-05,0.4,0.008917361944686064,1.0,0.0002,8e-05,-0.00023795308656121317,115244.134401347,112516.32215218968,1.15244134401347,1.1251632215218967,-0.00023795308656134552
2011-01-12,-0.005598264898222516,0.4,-0.0016962988820869995,1.0,0.0002,8e-05,-0.005878264898222516,114566.69885136953,112325.46084070638,1.1456669885136952,1.1232546084070638,-0.006114819233507587
2011-01-13,-0.003784290096378029,0.4,0.007422659929528841,1.0,0.0002,8e-05,-0.004064290096378029,114101.06655185318,113159.21453795454,1.1410106655185317,1.1315921453795454,-0.010154256930633735
2011-01-14,0.0069068049209192305,0.4,0.0015978721947413899,1.0,0.0002,8e-05,0.006626804920919231,114857.19206116111,113340.02850044351,1.1485719206116112,1.1334002850044351,-0.003594742289510896
2011-01-18,-0.010748068520204001,0.4,-0.00983781434315334,1.0,0.0002,8e-05,-0.011028068520204002,113590.53907707239,112225.01034240844,1.135905390770724,1.1222501034240844,-0.014583167745433665
2011-01-19,-0.013748060621111313,0.4,-0.0012531273551623645,1.0,0.0002,8e-05,-0.014028060621111314,111997.08410891451,112084.378112015,1.1199708410891451,1.12084378112015,-0.02840665480536403
2011-01-20,-0.005614770231827582,0.4,0.0021509039239209216,1.0,0.0002,8e-05,-0.005894770231827582,111336.8870314578,112325.46084070636,1.1133688703145779,1.1232546084070636,-0.03413397433405907
2011-01-21,0.004526392567987547,0.4,0.005723478728269615,1.0,0.0002,8e-05,0.0042463925679875475,111809.66716109104,112968.35322647123,1.1180966716109104,1.1296835322647123,-0.03003252802099962
2011-01-24,0.00013833117679769,0.4,0.0006224408269079884,1.0,0.0002,8e-05,-0.00014166882320231004,111793.82721712168,113038.66934166795,1.1179382721712168,1.1303866934166795,-0.030169942171299462
2011-01-25,-0.0006199323925716654,0.4,0.0038212059880951,1.0,0.0002,8e-05,-0.0008999323925716654,111693.22033071943,113470.61338184263,1.1169322033071942,1.1347061338184263,-0.031042723655629198
2011-01-26,0.007483424079095892,0.4,0.0025672885789462807,1.0,0.0002,8e-05,0.007203424079095892,112497.79396352149,113761.92519162387,1.1249779396352149,1.1376192519162387,-0.024062913479595133
2011-01-27,-0.020770611573335283,0.4,-0.017571725066397592,1.0,0.0002,8e-05,-0.021050611573335282,110129.64659993829,111762.93191913256,1.101296465999383,1.1176293191913256,-0.0446069860079485
2011-01-28,0.010129685584273775,0.4,0.007549850096731925,1.0,0.0002,8e-05,0.009849685584273774,111214.38899245486,112606.72530149326,1.1121438899245486,1.1260672530149327,-0.03519666521071532
2011-01-31,0.012175686989917311,0.4,0.015967894200646038,1.0,0.0002,8e-05,0.01189568698991731,112537.36055268401,114404.81757738872,1.1253736055268402,1.1440481757738872,-0.02371966673323364
2011-02-01,-0.007115480475435732,0.4,-0.0019316991999485111,1.0,0.0002,8e-05,-0.007395480475435732,111705.09269995958,114183.82188280423,1.1170509269995959,1.1418382188280423,-0.030939728876459682
2011-02-02,0.007564852384794086,0.4,0.0021993490281264627,1.0,0.0002,8e-05,0.007284852384794086,112518.84781090853,114434.95196048994,1.1251884781090853,1.1443495196048994,-0.023880267849356235
2011-02-03,0.004670616941336648,0.4,0.002984585434955278,1.0,0.0002,8e-05,0.004390616941336648,113012.87497032677,114776.49285136102,1.1301287497032677,1.1477649285136102,-0.019594500016602782
2011-02-04,0.010267587886468366,0.4,0.006213889998235134,1.0,0.0002,8e-05,0.009987587886468365,114141.60099139536,115489.70135232259,1.1414160099139536,1.154897013523226,-0.00980261392114179
2011-02-07,0.0033965886517786314,0.4,0.004522889775987693,1.0,0.0002,8e-05,0.003116588651778631,114497.33340974098,116012.04854180089,1.1449733340974098,1.160120485418009,-0.006716575984667629
2011-02-08,-0.007738034113002713,0.4,-0.002078083541508291,1.0,0.0002,8e-05,-0.008018034113002713,113579.28988461383,115770.96581310953,1.1357928988461383,1.1577096581310953,-0.014680756362302694
2011-02-09,0.005126046860408318,0.4,0.00026029309585151594,1.0,0.0002,8e-05,0.004846046860408318,114129.70044576658,115801.10019621075,1.1412970044576658,1.1580110019621075,-0.009905853135172294
2011-02-10,0.002353134989325623,0.4,0.005898684180918767,1.0,0.0002,8e-05,0.0020731349893256226,114366.30672108197,116484.17431407112,1.1436630672108197,1.1648417431407112,-0.007853254316580113
2011-02-11,0.0033004716905389313,0.4,0.0024146152251425246,1.0,0.0002,8e-05,0.003020471690538931,114711.74691288448,116765.43877485803,1.1471174691288448,1.1676543877485803,-0.004856503158383127
2011-02-14,0.0004198919278933901,0.4,-0.003183027563551155,1.0,0.0002,8e-05,0.00013989192789339006,114727.79416031216,116393.77116476752,1.1472779416031216,1.1639377116476752,-0.004717290616079266
2011-02-15,0.010436472179195378,0.4,0.006300126954649654,1.0,0.0002,8e-05,0.010156472179195377,115893.02380988182,117127.066699836,1.1589302380988182,1.17127066699836,0.0
2011-02-16,0.007618882324281629,0.4,0.005231566194976889,1.0,0.0002,8e-05,0.007338882324281629,116743.54907382771,117739.82470249967,1.1674354907382771,1.1773982470249966,0.0
2011-02-17,0.00036451504926816603,0.4,0.0,1.0,0.0002,8e-05,8.451504926816602e-05,116753.41566062943,117739.82470249967,1.1675341566062942,1.1773982470249966,0.0
2011-02-18,-0.023530841637830938,0.4,-0.020134806149522455,1.0,0.0002,8e-05,-0.023810841637830937,113973.41856965833,115369.15615603607,1.1397341856965832,1.1536915615603607,-0.02381084163783073
2011-02-22,-0.009042210205246204,0.4,-0.006181968601703058,1.0,0.0002,8e-05,-0.009322210205246205,112910.93440394147,114655.94765507447,1.1291093440394147,1.1465594765507447,-0.032911082172165096
2011-02-23,0.009528301260613081,0.4,-0.0007884732641656456,1.0,0.0002,8e-05,0.00924830126061308,113955.16874092644,114565.54450577087,1.1395516874092644,1.1456554450577088,-0.0239671525142931
2011-02-24,0.017954329906302635,0.4,0.010784705783662973,1.0,0.0002,8e-05,0.017674329906302636,115969.24998778195,115801.10019621077,1.1596924998778195,1.1580110019621077,-0.006716425968442995
2011-02-25,0.004586222985458477,0.4,0.006245673389375872,1.0,0.0002,8e-05,0.004306222985458477,116468.63943768574,116524.3560461667,1.1646863943768573,1.1652435604616669,-0.0024391254108698376
2011-02-28,-0.005306821329528033,0.4,-0.016724158977640124,1.0,0.0002,8e-05,-0.005586821329528033,115817.94995865415,114575.58419088346,1.1581794995865415,1.1457558419088345,-0.008012319782527092
2011-03-01,0.005290074920216626,0.4,0.002191828908917559,1.0,0.0002,8e-05,0.005010074920216626,116398.20656505291,114826.71426856914,1.163982065650529,1.1482671426856914,-0.0030423871847056684
2011-03-02,0.012108684431552575,0.4,0.017146348756310603,1.0,0.0002,8e-05,0.011828684431552574,117775.04421890959,116795.57315795925,1.1777504421890959,1.1679557315795925,0.0
2011-03-03,-0.001392754650164829,0.4,-0.007482541862095959,1.0,0.0002,8e-05,-0.0016727546501648291,117578.03546601904,115921.64539249735,1.1757803546601904,1.1592164539249734,-0.0016727546501648788
2011-03-04,-0.010059751303249565,0.4,-0.007885646881081732,1.0,0.0002,8e-05,-0.010339751303249566,116362.30782057575,115007.52823105812,1.1636230782057575,1.1500752823105813,-0.011995210086340236
2011-03-07,0.008801469675514484,0.4,0.008821749978825677,1.0,0.0002,8e-05,0.008521469675514483,117353.88569804166,116022.09589079526,1.1735388569804166,1.1602209589079526,-0.00357595722982805
2011-03-08,-0.005471996189333051,0.4,-0.0014718456185741635,1.0,0.0002,8e-05,-0.005751996189333051,116678.8665947031,115851.3292773006,1.166788665947031,1.158513292773006,-0.009307384526801877
2011-03-09,-0.017591889559315146,0.4,-0.018382057685974895,1.0,0.0002,8e-05,-0.017871889559315145,114593.5947770165,113721.74345952838,1.145935947770165,1.137217434595284,-0.02701293353776783
2011-03-10,0.008311205068152595,0.4,0.006713206804845884,1.0,0.0002,8e-05,0.008031205068152594,115513.91943616749,114485.18104157982,1.155139194361675,1.1448518104157983,-0.01919867487834952
2011-03-11,-0.004844598425714109,0.4,-0.0058787238902267,1.0,0.0002,8e-05,-0.005124598425714109,114921.95698647684,113812.15427271376,1.1492195698647685,1.1381215427271376,-0.024224887805006173
2011-03-14,-0.007696040739216714,0.4,-0.011562269661986146,1.0,0.0002,8e-05,-0.007976040739216714,114005.33477572219,112496.22745420107,1.140053347757222,1.1249622745420107,-0.03200770985218713
2011-03-15,-0.015074331138181008,0.4,-0.018573035461527332,1.0,0.0002,8e-05,-0.015354331138181009,112254.85911405657,110406.83103240615,1.1225485911405657,1.1040683103240614,-0.04687058401432272
2011-03-16,0.012165775750673758,0.4,0.013374520446998828,1.0,0.0002,8e-05,0.011885775750673757,113589.09519640973,111883.4694515374,1.1358909519640974,1.118834694515374,-0.03554190151454632
2011-03-17,0.001741070498387143,0.4,0.003501520912781997,1.0,0.0002,8e-05,0.0014610704983871428,113755.05687233969,112275.23175961655,1.1375505687233969,1.1227523175961656,-0.034132760239918764
2011-03-18,0.017807800281860575,0.4,0.015567733250638982,1.0,0.0002,8e-05,0.017527800281860576,115748.93279024976,114023.10261830394,1.1574893279024976,1.1402310261830393,-0.017203232162612152
2011-03-21,-0.00038311243892890105,0.4,-0.003435815190809155,1.0,0.0002,8e-05,-0.000663112438928901,115672.17823312379,113631.34031022477,1.156721782331238,1.1363134031022477,-0.017854936924304315
2011-03-22,-4.4045715165819295e-05,0.4,0.0029172046821765996,1.0,0.0002,8e-05,-0.0003240457151658193,115634.69515940343,113962.82618821975,1.1563469515940343,1.1396282618821976,-0.018173196823665413
2011-03-23,0.009960034960048814,0.4,0.009519628559773397,1.0,0.0002,8e-05,0.009680034960048814,116754.04305114104,115047.70996315363,1.1675404305114103,1.1504770996315363,-0.008669079044205672
2011-03-24,0.004930065367903302,0.4,0.0030559545782895547,1.0,0.0002,8e-05,0.0046500653679033025,117296.95698329584,115399.29053913726,1.1729695698329583,1.1539929053913727,-0.0040593254605375126
2011-03-25,-0.002050604053275251,0.4,-0.0025243812888298134,1.0,0.0002,8e-05,-0.0023306040532752514,117023.5842199137,115107.97872935604,1.170235842199137,1.1510797872935603,-0.006380468833441004
2011-03-28,0.003013736073543627,0.4,0.00680693283549294,1.0,0.0002,8e-05,0.0027337360735436265,117343.49581355104,115891.5110093961,1.1734349581355104,1.158915110093961,-0.003664175277713558
2011-03-29,0.006168039339586474,0.4,0.006847541793533862,1.0,0.0002,8e-05,0.005888039339586474,118034.41893314582,116685.08297454874,1.1803441893314581,1.1668508297454874,0.0
2011-03-30,-0.0017879715613391411,0.4,-0.001377441951317393,1.0,0.0002,8e-05,-0.0020679715613391414,117790.32711153288,116524.35604616665,1.1779032711153288,1.1652435604616664,-0.002067971561339123
2011-03-31,-0.002064900985501983,0.4,0.004224119515254587,1.0,0.0002,8e-05,-0.0023449009855019834,117514.12045740643,117016.56885254373,1.1751412045740643,1.1701656885254372,-0.0044080233582890465
2011-04-01,0.004398703135676585,0.4,0.00085842970173311,1.0,0.0002,8e-05,0.004118703135676585,117998.12623382064,117117.01935084164,1.1799812623382064,1.1711701935084164,-0.0003074755622402871
2011-04-04,0.006942778304498032,0.4,-0.00017151251131741763,1.0,0.0002,8e-05,0.006662778304498032,118784.32158926278,117096.93231673478,1.1878432158926278,1.1709693231673477,0.0
2011-04-05,0.007191597818415207,0.4,0.003345624008487924,1.0,0.0002,8e-05,0.006911597818415207,119605.31104722105,117488.69462481393,1.1960531104722105,1.1748869462481393,0.0
2011-04-06,-0.0018776257474784177,0.4,-0.0026504579430601805,1.0,0.0002,8e-05,-0.002157625747478418,119347.2475485704,117177.29578092582,1.193472475485704,1.1717729578092582,-0.0021576257474783945
2011-04-07,-0.003211676448824119,0.4,-0.003429074330446258,1.0,0.0002,8e-05,-0.0034916764488241193,118930.52557507309,116775.48612385233,1.1893052557507309,1.1677548612385233,-0.005641768465294582
2011-04-08,-0.009073644108329072,0.4,-0.003096779443884423,1.0,0.0002,8e-05,-0.009353644108329073,117818.09176522733,116413.85819887438,1.1781809176522733,1.1641385819887438,-0.014942641479257529
2011-04-11,-0.011143929183963687,0.4,-0.007420835403234793,1.0,0.0002,8e-05,-0.011423929183963687,116472.14622831164,115549.97011852502,1.1647214622831163,1.1554997011852501,-0.02619586698514073
2011-04-12,0.0017633996447858013,0.4,-8.695241534040221e-05,1.0,0.0002,8e-05,0.0014833996447858012,116644.92096865416,115539.92276953069,1.1664492096865415,1.155399227695307,-0.02475132628013556
2011-04-13,-0.004065663234863626,0.4,0.0007825071284297547,1.0,0.0002,8e-05,-0.0043456632348636256,116138.0214240671,115630.33358271606,1.161380214240671,1.1563033358271606,-0.02898942858636945
2011-04-14,0.000837177150274937,0.4,0.003648667941259065,1.0,0.0002,8e-05,0.000557177150274937,116202.73087588276,116052.23027389642,1.1620273087588275,1.1605223027389642,-0.028448403683302197
2011-04-15,-0.004548567209984367,0.4,-0.011165938969597833,1.0,0.0002,8e-05,-0.0048285672099843665,115641.63817986484,114756.39815337237,1.1564163817986484,1.1475639815337237,-0.03313960586408489
2011-04-18,0.0047163104917987255,0.4,0.005689789373543475,1.0,0.0002,8e-05,0.004436310491798726,116154.66039261098,115409.33788813154,1.1615466039261098,1.1540933788813155,-0.028850312953474955
2011-04-19,0.018536836110735134,0.4,0.013491192096720228,1.0,0.0002,8e-05,0.018256836110735135,118275.27699089698,116966.34743533563,1.1827527699089697,1.1696634743533563,-0.011120192278074982
