Date,ticker,pos,side,asset_return,turnover,market_future_return
2010-10-20,ABX,0.1,1,-0.0009854596396309367,0.1,0.00233733797288882
2010-10-20,AMD,0.1,1,0.0010263884613241458,0.1,0.00233733797288882
2010-10-20,ADP,0.1,1,0.000647585582461252,0.1,0.00233733797288882
2010-10-20,ADBE,0.1,-1,0.0018078636585774134,0.1,0.00233733797288882
2010-10-20,AA,0.1,-1,0.0013238169261238332,0.1,0.00233733797288882
2010-10-20,A,0.1,-1,-0.0002521475910747029,0.1,0.00233733797288882
2010-10-21,ABX,0.1,1,0.0011467201692086926,0.1,0.0016517506021158646
2010-10-21,ABT,0.1,1,-0.0005282794091945098,0.1,0.0016517506021158646
2010-10-21,AES,0.1,1,0.0010550333808674762,0.1,0.0016517506021158646
2010-10-21,ADBE,0.1,-1,-0.001841149124499464,0.1,0.0016517506021158646
2010-10-21,AGN,0.1,-1,0.0007453328764618572,0.1,0.0016517506021158646
2010-10-21,A,0.1,-1,-0.0,0.1,0.0016517506021158646
2010-10-22,AMAT,0.1,1,0.0002384868136760643,0.1,0.0031041549673731517
2010-10-22,APA,0.1,1,-0.00022701709630239543,0.1,0.0031041549673731517
2010-10-22,ALL,0.1,1,0.0009701531504155537,0.1,0.0031041549673731517
2010-10-22,ADBE,0.1,-1,3.544247379542176e-05,0.1,0.0031041549673731517
2010-10-22,ABX,0.1,-1,-0.0012192814381355667,0.1,0.0031041549673731517
2010-10-22,AABA,0.1,-1,-0.000551809659931779,0.1,0.0031041549673731517
2010-10-25,AMD,0.1,1,-0.0008264520347810001,0.1,0.0001933724239266965
2010-10-25,APA,0.1,1,-0.0006934130144677253,0.1,0.0001933724239266965
2010-10-25,ABT,0.1,1,0.0003481178200755775,0.1,0.0001933724239266965
2010-10-25,ADBE,0.1,-1,0.00021277082151667238,0.1,0.0001933724239266965
2010-10-25,AABA,0.1,-1,-0.00030488503397696487,0.1,0.0001933724239266965
2010-10-25,ADSK,0.1,-1,-0.0005644955157119603,0.1,0.0001933724239266965
2010-10-26,AEE,0.1,1,-0.00035376909335194107,0.1,-0.0029971725580497655
2010-10-26,ABC,0.1,1,0.0024379487607990137,0.1,-0.0029971725580497655
2010-10-26,AES,0.1,1,-0.00197915466101386,0.1,-0.0029971725580497655
2010-10-26,AABA,0.1,-1,0.00018237498634710025,0.1,-0.0029971725580497655
2010-10-26,ABT,0.1,-1,0.001992401901107399,0.1,-0.0029971725580497655
2010-10-26,ADSK,0.1,-1,-0.0,0.1,-0.0029971725580497655
2010-10-27,ALL,0.1,1,-0.006310988727771661,0.1,0.00019391623869080554
2010-10-27,ANTM,0.1,1,-0.0005505018032064601,0.1,0.00019391623869080554
2010-10-27,AA,0.1,1,-0.00040353125635473887,0.1,0.00019391623869080554
2010-10-27,AEE,0.1,-1,-7.474540098382221e-05,0.1,0.00019391623869080554
2010-10-27,AABA,0.1,-1,0.00012180546693508766,0.1,0.00019391623869080554
2010-10-27,ADBE,0.1,-1,0.0002484902187952942,0.1,0.00019391623869080554
2010-10-28,ABX,0.1,1,0.0022912649347216264,0.1,0.000775662512392028
2010-10-28,ABT,0.1,1,-0.0008353584516287427,0.1,0.000775662512392028
2010-10-28,AES,0.1,1,-0.0001839308184519828,0.1,0.000775662512392028
2010-10-28,ADBE,0.1,-1,-0.0001779332255579469,0.1,0.000775662512392028
2010-10-28,ABC,0.1,-1,0.0017444562147912346,0.1,0.000775662512392028
2010-10-28,ADI,0.1,-1,-0.0028346462523201723,0.1,0.000775662512392028
2010-10-29,AES,0.1,1,-0.000892251079300177,0.1,0.00029062951891201116
2010-10-29,AMD,0.1,1,0.00027247929851148545,0.1,0.00029062951891201116
2010-10-29,AAPL,0.1,1,0.0010611260126851764,0.1,0.00029062951891201116
2010-10-29,AABA,0.1,-1,0.0020618566240576453,0.1,0.00029062951891201116
2010-10-29,ADBE,0.1,-1,-0.000248666770063255,0.1,0.00029062951891201116
2010-10-29,ADSK,0.1,-1,0.003563538365579289,0.1,0.00029062951891201116
2010-11-01,AES,0.1,1,0.001086212569985734,0.1,0.008135557751967282
2010-11-01,ABT,0.1,1,0.000561440083151199,0.1,0.008135557751967282
2010-11-01,A,0.1,1,0.000886691881157331,0.1,0.008135557751967282
2010-11-01,ADBE,0.1,-1,-0.002834873011604211,0.1,0.008135557751967282
2010-11-01,ABX,0.1,-1,-0.0014439327474537135,0.1,0.008135557751967282
2010-11-01,ADI,0.1,-1,-0.002208740373333984,0.1,0.008135557751967282
2010-11-02,ABT,0.1,1,0.00031071504370103756,0.1,0.00393893435041015
2010-11-02,AABA,0.1,1,-0.00012353586846151066,0.1,0.00393893435041015
2010-11-02,AIG,0.1,1,0.0034415548910490925,0.1,0.00393893435041015
2010-11-02,ADBE,0.1,-1,0.000758102058004162,0.1,0.00393893435041015
2010-11-02,ALL,0.1,-1,0.0011182751238091315,0.1,0.00393893435041015
2010-11-02,APC,0.1,-1,0.00028281246138605053,0.1,0.00393893435041015
2010-11-03,ABC,0.1,1,0.000885113060889431,0.1,0.019043041758560086
2010-11-03,AN,0.1,1,0.002883465120153428,0.1,0.019043041758560086
2010-11-03,ANTM,0.1,1,0.0011768752153883844,0.1,0.019043041758560086
2010-11-03,ADI,0.1,-1,-0.002797497776253133,0.1,0.019043041758560086
2010-11-03,AMD,0.1,-1,-0.004712043714733794,0.1,0.019043041758560086
2010-11-03,APC,0.1,-1,-0.003640801019751883,0.1,0.019043041758560086
2010-11-04,AEE,0.1,1,0.0003683605121163947,0.1,0.0041318663746161555
2010-11-04,AAPL,0.1,1,-0.00036066382359809527,0.1,0.0041318663746161555
2010-11-04,APA,0.1,1,0.0008391620966542446,0.1,0.0041318663746161555
2010-11-04,AMD,0.1,-1,-0.0004999995231628418,0.1,0.0041318663746161555
2010-11-04,AIG,0.1,-1,-0.0019429338657861674,0.1,0.0041318663746161555
2010-11-04,AN,0.1,-1,-0.002685864586862286,0.1,0.0041318663746161555
2010-11-05,ABT,0.1,1,-0.00091685786570338,0.1,-0.0021509712548131166
2010-11-05,AABA,0.1,1,0.0011070129313778044,0.1,-0.0021509712548131166
2010-11-05,ADSK,0.1,1,-0.000756727733896645,0.1,-0.0021509712548131166
2010-11-05,AGN,0.1,-1,-0.0001378380873451768,0.1,-0.0021509712548131166
2010-11-05,AIG,0.1,-1,0.0021561219368549044,0.1,-0.0021509712548131166
2010-11-05,AMD,0.1,-1,-0.001243785845077028,0.1,-0.0021509712548131166
2010-11-08,AES,0.1,1,-0.0006793274910411707,0.1,-0.00712272285447757
2010-11-08,ABC,0.1,1,-0.001975457282519344,0.1,-0.00712272285447757
2010-11-08,ADSK,0.1,1,-0.0003106484349776229,0.1,-0.00712272285447757
2010-11-08,AMD,0.1,-1,0.00282555879864691,0.1,-0.00712272285447757
2010-11-08,ADBE,0.1,-1,-0.0006828229748698789,0.1,-0.00712272285447757
2010-11-08,AGN,0.1,-1,-0.0012467040345070625,0.1,-0.00712272285447757
2010-11-09,ABC,0.1,1,0.002079469958986158,0.1,0.003870077621922041
2010-11-09,AES,0.1,1,0.0001784263334352776,0.1,0.003870077621922041
2010-11-09,AIG,0.1,1,0.0002986405957546623,0.1,0.003870077621922041
2010-11-09,AGN,0.1,-1,0.0009244832473529808,0.1,0.003870077621922041
2010-11-09,AMZN,0.1,-1,-0.0017971442308166276,0.1,0.003870077621922041
2010-11-09,SPY,0.1,-1,-0.00038700776219220413,0.1,0.003870077621922041
2010-11-10,AIG,0.1,1,-0.0011165440470071954,0.1,-0.0035730818887640403
2010-11-10,AMD,0.1,1,-0.0015483856201171876,0.1,-0.0035730818887640403
2010-11-10,A,0.1,1,0.0013275637164476219,0.1,-0.0035730818887640403
2010-11-10,AGN,0.1,-1,0.0009507578618492163,0.1,-0.0035730818887640403
2010-11-10,APA,0.1,-1,-0.00042709605072743795,0.1,-0.0035730818887640403
2010-11-10,AN,0.1,-1,0.0007824179978666691,0.1,-0.0035730818887640403
2010-11-11,AES,0.1,1,-0.0020680747565162585,0.1,-0.01198456410145643
2010-11-11,AMD,0.1,1,0.0,0.1,-0.01198456410145643
2010-11-11,AMGN,0.1,1,-0.0002741342252680745,0.1,-0.01198456410145643
2010-11-11,ADP,0.1,-1,0.0009012478981797467,0.1,-0.01198456410145643
2010-11-11,ABC,0.1,-1,0.0009734414102337996,0.1,-0.01198456410145643
2010-11-11,ADBE,0.1,-1,0.001336004046076289,0.1,-0.01198456410145643
2010-11-12,ABT,0.1,1,-0.0008643925249234519,0.1,-0.0014326065029258706
2010-11-12,ADSK,0.1,1,-0.00036879735635527713,0.1,-0.0014326065029258706
2010-11-12,AMD,0.1,1,-0.0007863688319739604,0.1,-0.0014326065029258706
2010-11-12,ADP,0.1,-1,2.0872378995084874e-05,0.1,-0.0014326065029258706
2010-11-12,ADBE,0.1,-1,0.00010155953187441781,0.1,-0.0014326065029258706
2010-11-12,ABC,0.1,-1,-0.00028085916937925504,0.1,-0.0014326065029258706
2010-11-15,ABT,0.1,1,-0.0010411812981025448,0.1,-0.015399335852286145
2010-11-15,ABX,0.1,1,-0.002588347544877634,0.1,-0.015399335852286145
2010-11-15,ADSK,0.1,1,-0.0017084239532147772,0.1,-0.015399335852286145
2010-11-15,ADP,0.1,-1,0.0017148731559072372,0.1,-0.015399335852286145
2010-11-15,AABA,0.1,-1,0.0021097069213415922,0.1,-0.015399335852286145
2010-11-15,ADBE,0.1,-1,0.0016604532948752528,0.1,-0.015399335852286145
2010-11-16,ADSK,0.1,1,0.0022016173564745056,0.1,0.0005828400735456984
2010-11-16,A,0.1,1,0.0004904207601590382,0.1,0.0005828400735456984
2010-11-16,ABX,0.1,1,0.0006530973448307221,0.1,0.0005828400735456984
2010-11-16,AEE,0.1,-1,0.00022783885967581075,0.1,0.0005828400735456984
2010-11-16,ADBE,0.1,-1,0.00041351081095967194,0.1,0.0005828400735456984
2010-11-16,ABC,0.1,-1,0.0007131966419349101,0.1,0.0005828400735456984
2010-11-17,ABT,0.1,1,-0.0003720956181943458,0.1,0.014660214914858916
2010-11-17,AMZN,0.1,1,0.0036753974367548015,0.1,0.014660214914858916
2010-11-17,AES,0.1,1,-0.00034202189699933383,0.1,0.014660214914858916
2010-11-17,ANTM,0.1,-1,0.00023291113017674949,0.1,0.014660214914858916
2010-11-17,ADSK,0.1,-1,-0.0027777765763739694,0.1,0.014660214914858916
2010-11-17,SPY,0.1,-1,-0.0014660214914858916,0.1,0.014660214914858916
2010-11-18,AMAT,0.1,1,-0.0009596096890587824,0.1,0.002679157722453196
2010-11-18,ABC,0.1,1,-0.0013255909738799088,0.1,0.002679157722453196
2010-11-18,AEE,0.1,1,-0.0008438004028769042,0.1,0.002679157722453196
2010-11-18,AMZN,0.1,-1,-0.0003959366282044519,0.1,0.002679157722453196
2010-11-18,AGN,0.1,-1,0.0005729661567279277,0.1,0.002679157722453196
2010-11-18,APA,0.1,-1,-0.0008134696531711506,0.1,0.002679157722453196
2010-11-19,AABA,0.1,1,-6.0351412589099156e-05,0.1,-0.0009542749618038915
2010-11-19,ADSK,0.1,1,0.003079659169173188,0.1,-0.0009542749618038915
2010-11-19,AEE,0.1,1,0.000507846727606065,0.1,-0.0009542749618038915
2010-11-19,SPY,0.1,-1,9.542749618038915e-05,0.1,-0.0009542749618038915
2010-11-19,A,0.1,-1,0.000495692113688273,0.1,-0.0009542749618038915
2010-11-19,ABX,0.1,-1,-0.0009614956252489205,0.1,-0.0009542749618038915
2010-11-22,AES,0.1,1,-0.0033826393258467704,0.1,-0.014328015713243825
2010-11-22,AMD,0.1,1,-0.001214570547962479,0.1,-0.014328015713243825
2010-11-22,AA,0.1,1,-0.0012323846373996196,0.1,-0.014328015713243825
2010-11-22,ADI,0.1,-1,0.0006975658245710115,0.1,-0.014328015713243825
2010-11-22,ADP,0.1,-1,0.0012776221568002067,0.1,-0.014328015713243825
2010-11-22,ADBE,0.1,-1,0.0033927339299669734,0.1,-0.014328015713243825
2010-11-23,AIG,0.1,1,0.00222727200739552,0.1,0.014633147311856609
2010-11-23,AES,0.1,1,0.00010525631651967516,0.1,0.014633147311856609
2010-11-23,AABA,0.1,1,0.0013588592099901264,0.1,0.014633147311856609
2010-11-23,ADI,0.1,-1,-0.0018473453778650173,0.1,0.014633147311856609
2010-11-23,AMZN,0.1,-1,-0.005380501317454023,0.1,0.014633147311856609
2010-11-23,ADP,0.1,-1,-0.0016553277802506816,0.1,0.014633147311856609
2010-11-24,AES,0.1,1,0.0002729573222733706,0.1,-0.011461289238006378
2010-11-24,ADBE,0.1,1,0.001126759503952335,0.1,-0.011461289238006378
2010-11-24,AMAT,0.1,1,-0.0005049605598064666,0.1,-0.011461289238006378
2010-11-24,ADI,0.1,-1,0.001396025906850773,0.1,-0.011461289238006378
2010-11-24,AIG,0.1,-1,0.0012234683139761505,0.1,-0.011461289238006378
2010-11-24,AMZN,0.1,-1,2.821046643599612e-05,0.1,-0.011461289238006378
2010-11-26,ANTM,0.1,1,-5.510485274804467e-05,0.1,0.0028985802102203806
2010-11-26,AEE,0.1,1,-0.0005541483972678951,0.1,0.0028985802102203806
2010-11-26,ALL,0.1,1,9.85983789454581e-05,0.1,0.0028985802102203806
2010-11-26,ABT,0.1,-1,0.0006702950617016757,0.1,0.0028985802102203806
2010-11-26,ABC,0.1,-1,0.0001032329602983162,0.1,0.0028985802102203806
2010-11-26,AGN,0.1,-1,0.00042877876548059747,0.1,0.0028985802102203806
2010-11-29,AES,0.1,1,-0.00045948716864238073,0.1,-0.005587686069387532
2010-11-29,ALL,0.1,1,-0.0008668215942834846,0.1,-0.005587686069387532
2010-11-29,AN,0.1,1,0.00038416623696977407,0.1,-0.005587686069387532
2010-11-29,AABA,0.1,-1,0.0034798459728567323,0.1,-0.005587686069387532
2010-11-29,AAPL,0.1,-1,0.0017965845123684599,0.1,-0.005587686069387532
2010-11-29,ABT,0.1,-1,-4.250488998793767e-05,0.1,-0.005587686069387532
2010-11-30,A,0.1,1,0.0031515751138244674,0.1,0.021313669077935637
2010-11-30,AABA,0.1,1,0.00215053251037054,0.1,0.021313669077935637
2010-11-30,ADP,0.1,1,0.003461164173516096,0.1,0.021313669077935637
2010-11-30,AMZN,0.1,-1,-0.0006556494842024475,0.1,0.021313669077935637
2010-11-30,ADI,0.1,-1,-0.002519313586046468,0.1,0.021313669077935637
2010-11-30,ABT,0.1,-1,-0.0010834952337555714,0.1,0.021313669077935637
2010-12-01,AAPL,0.1,1,0.0005528246449076013,0.1,0.012805904928565814
2010-12-01,SPY,0.1,1,0.0012805904928565816,0.1,0.012805904928565814
2010-12-01,ABC,0.1,1,0.001038618226534016,0.1,0.012805904928565814
2010-12-01,ABX,0.1,-1,-0.001616803489276597,0.1,0.012805904928565814
2010-12-01,ADI,0.1,-1,-0.0016349750933454478,0.1,0.012805904928565814
2010-12-01,ADSK,0.1,-1,-0.002925894732713541,0.1,0.012805904928565814
2010-12-02,AEE,0.1,1,3.65574442939165e-05,0.1,0.002809806698418571
2010-12-02,AAPL,0.1,1,-0.0002208972155228528,0.1,0.002809806698418571
2010-12-02,ABC,0.1,1,0.0008175216060362534,0.1,0.002809806698418571
2010-12-02,APC,0.1,-1,0.001142799399098282,0.1,0.002809806698418571
2010-12-02,ADI,0.1,-1,-0.0010001618730552276,0.1,0.002809806698418571
2010-12-02,AMZN,0.1,-1,0.00048150802095587865,0.1,0.002809806698418571
2010-12-03,AAPL,0.1,1,0.0008486488616807453,0.1,-0.0011207877736441052
2010-12-03,AES,0.1,1,0.0008023611140303366,0.1,-0.0011207877736441052
2010-12-03,ADBE,0.1,1,0.00030885433930332167,0.1,-0.0011207877736441052
2010-12-03,AMZN,0.1,-1,-0.0013490496782695206,0.1,-0.0011207877736441052
2010-12-03,APA,0.1,-1,-0.001131934245691757,0.1,-0.0011207877736441052
2010-12-03,ADI,0.1,-1,0.0011985660288646339,0.1,-0.0011207877736441052
2010-12-06,AAPL,0.1,1,-0.0006000346130870971,0.1,0.0005610583422206439
2010-12-06,ADBE,0.1,1,-0.0007184368380478978,0.1,0.0005610583422206439
2010-12-06,AES,0.1,1,-0.0005239299221869054,0.1,0.0005610583422206439
2010-12-06,ABX,0.1,-1,0.0012235431485278171,0.1,0.0005610583422206439
2010-12-06,ABT,0.1,-1,6.317326827822712e-05,0.1,0.0005610583422206439
2010-12-06,ADSK,0.1,-1,0.0008249104794743279,0.1,0.0005610583422206439
2010-12-07,AABA,0.1,1,0.000472254552443574,0.1,0.0037379825987637894
2010-12-07,A,0.1,1,0.0002168183226971765,0.1,0.0037379825987637894
2010-12-07,AGN,0.1,1,-0.0007238928738174222,0.1,0.0037379825987637894
2010-12-07,ABT,0.1,-1,0.0003371672225831235,0.1,0.0037379825987637894
2010-12-07,AMD,0.1,-1,-0.001870319326292158,0.1,0.0037379825987637894
2010-12-07,APA,0.1,-1,0.0023439757267046503,0.1,0.0037379825987637894
2010-12-08,AMAT,0.1,1,0.001808514874571965,0.1,0.003817112175180659
2010-12-08,AMGN,0.1,1,0.00022095554825429797,0.1,0.003817112175180659
2010-12-08,ADBE,0.1,1,-0.002088321540986249,0.1,0.003817112175180659
2010-12-08,AMD,0.1,-1,0.002692781701032798,0.1,0.003817112175180659
2010-12-08,APA,0.1,-1,-0.000790437354646012,0.1,0.003817112175180659
2010-12-08,ADI,0.1,-1,0.00026183022431502945,0.1,0.003817112175180659
2010-12-09,AMGN,0.1,1,0.0009182495848407024,0.1,0.0056575831207392735
2010-12-09,AES,0.1,1,0.00035703198821774863,0.1,0.0056575831207392735
2010-12-09,ALL,0.1,1,0.0013721458272212051,0.1,0.0056575831207392735
2010-12-09,SPY,0.1,-1,-0.0005657583120739273,0.1,0.0056575831207392735
2010-12-09,AEE,0.1,-1,-0.0007073785384105636,0.1,0.0056575831207392735
2010-12-09,AMZN,0.1,-1,-0.00044037116774020557,0.1,0.0056575831207392735
2010-12-10,AMGN,0.1,1,0.00040723116064360636,0.1,0.0006455749758111917
2010-12-10,AABA,0.1,1,-0.001822454213821967,0.1,0.0006455749758111917
2010-12-10,AES,0.1,1,0.0,0.1,0.0006455749758111917
2010-12-10,ADSK,0.1,-1,0.0014318623486362038,0.1,0.0006455749758111917
2010-12-10,APA,0.1,-1,-0.0016390329528184423,0.1,0.0006455749758111917
2010-12-10,AEE,0.1,-1,-0.0001358053691574934,0.1,0.0006455749758111917
2010-12-13,AMGN,0.1,1,0.00490071754826007,0.1,0.0009216449227751333
2010-12-13,ANTM,0.1,1,0.0010079283468204636,0.1,0.0009216449227751333
2010-12-13,ADBE,0.1,1,0.0012225823772642475,0.1,0.0009216449227751333
2010-12-13,AMD,0.1,-1,0.002187112533575597,0.1,0.0009216449227751333
2010-12-13,A,0.1,-1,-0.000520620109192671,0.1,0.0009216449227751333
2010-12-13,SPY,0.1,-1,-9.216449227751334e-05,0.1,0.0009216449227751333
2010-12-14,AMGN,0.1,1,-0.0019210603475737665,0.1,-0.004511950926834429
2010-12-14,AEE,0.1,1,-0.0015929607483625486,0.1,-0.004511950926834429
2010-12-14,AN,0.1,1,0.0002599320238803271,0.1,-0.004511950926834429
2010-12-14,APA,0.1,-1,0.00019782093690916548,0.1,-0.004511950926834429
2010-12-14,AIG,0.1,-1,0.0011208610743292159,0.1,-0.004511950926834429
